pair_id,question_id,table_id,label
1383,46,isoc_sk_how_i,not_relevant
1384,46,isoc_sk_cskl_i,not_relevant
1385,46,nasq_10_nf_tr,not_relevant
1386,47,tran_sf_roadve,not_relevant
1387,48,urb_percep,not_relevant
1388,48,isoc_iw_imp,not_relevant
1389,48,mar_qg_qm_pwho,relevant
1390,49,isoc_sk_edic_i21,not_relevant
1391,49,prc_hicp_cind,not_relevant
1392,49,prc_hicp_mmor,not_relevant
1393,49,prc_hicp_manr,not_relevant
1394,49,prc_hicp_cann,not_relevant
1395,50,bd_9h_size_cl,not_relevant
1396,50,isoc_ci_ac_i,not_relevant
1397,50,urb_cenv,not_relevant
1398,50,urb_lenv,relevant
1399,51,bop_eu6_q,not_relevant
1400,51,sbs_na_2a_dfdn,not_relevant
1401,52,rail_tf_ns20_fr,relevant
1402,53,isoc_iw_imp,not_relevant
1403,53,avia_gor_uk,not_relevant
1404,53,avia_par_uk,not_relevant
1405,53,avia_par_de,not_relevant
1406,53,iww_go_atygo,not_relevant
1407,54,isoc_iw_imp,not_relevant
1408,55,ext_st_eu27_2020sitc,relevant
1409,55,ext_st_easitc,not_relevant
1410,55,sts_sepr_m,relevant
1411,55,ext_st_eabec,not_relevant
1412,56,bd_hg,not_relevant
1413,56,bd_9pm_r2,not_relevant
1414,56,bd_hg_micro,not_relevant
1415,56,road_go_ta_nace,not_relevant
1416,57,isoc_ci_hm,not_relevant
1417,57,isoc_eco_ic,not_relevant
1418,57,isoc_sk_how_i,not_relevant
1419,57,isoc_eb_ain2,not_relevant
1420,57,isoc_cisci_prv,not_relevant
1421,58,inn_cis4_ham,not_relevant
1422,58,inn_cis5_ham,not_relevant
1423,58,inn_cis6_prod,not_relevant
1424,58,demo_r_find3,highly_relevant
1425,59,nrg_bal_s,not_relevant
1426,59,nrg_bal_c,not_relevant
1427,59,nrg_cb_oil,not_relevant
1427,59,nrg_cb_oil,not_relevant
1428,59,nrg_bal_sd,not_relevant
1429,59,nrg_cb_oilm,not_relevant
1430,60,ef_poirrig,not_relevant
1431,60,isoc_cisce_icn2,not_relevant
1432,60,bd_salge1_size_r,not_relevant
1433,60,hlth_cd_acdr2,not_relevant
1434,61,urb_percep,not_relevant
1435,61,env_ac_aigg_q,relevant
1435,61,env_ac_aigg_q,relevant
1436,61,env_air_gge$dv_447,relevant
1437,61,env_air_emis$dv_446,relevant
1438,63,inn_cis9_noin,not_relevant
1439,63,bop_fdi6_inc,not_relevant
1440,63,isoc_cisce_ran2,not_relevant
1441,63,bop_euins6_m,not_relevant
1442,63,fobs_bra,not_relevant
1443,64,gov_10a_exp,not_relevant
1444,64,isoc_cisci_sp,not_relevant
1445,64,isoc_ciegi_rtx,not_relevant
1446,64,isoc_cisci_prv,not_relevant
1447,64,naidsq_10_nf_tr,not_relevant
1448,65,lfsa_eseged,not_relevant
1449,65,isoc_iiot_use,not_relevant
1450,65,lfsa_esegt,not_relevant
1451,65,lfsa_esega,not_relevant
1452,65,lfsa_esegp,relevant
1452,65,lfsa_esegp,not_relevant
1453,68,sts_sepp_q,not_relevant
1454,68,sbs_na_1a_se_r2,not_relevant
1455,69,demo_r_pjanind3,not_relevant
1456,69,demo_r_pjanind2,not_relevant
1456,69,demo_r_pjanind2,not_relevant
1457,69,isoc_ci_hm,not_relevant
1458,69,isoc_sk_cskl_i,not_relevant
1459,69,isoc_eid_ieid,not_relevant
1460,70,mar_qg_qm_pwhb,relevant
1461,71,isoc_cisce_ran2,not_relevant
1462,71,fobs_gen,not_relevant
1463,71,fobs_age,not_relevant
1464,71,fobs_edu,not_relevant
1465,71,bd_9bd_sz_cl_r2$dv_585,not_relevant
1466,72,isoc_cisce_ran2,not_relevant
1466,72,isoc_cisce_ran2,not_relevant
1467,72,isoc_e_cvdn2,not_relevant
1468,72,inn_cis9_prod,not_relevant
1469,72,inn_cis8_prod,not_relevant
1470,72,isoc_ciwebn2,not_relevant
1470,72,isoc_ciwebn2,not_relevant
1471,73,isoc_iw_imp,not_relevant
1472,73,iss_11sbbar,not_relevant
1473,73,acf_d_eq1,not_relevant
1474,73,sts_inppd_m,not_relevant
1475,73,sts_inpp_m,not_relevant
1476,74,isoc_cisci_prv20,not_relevant
1477,74,isoc_cisci_pb,not_relevant
1477,74,isoc_cisci_pb,not_relevant
1478,74,isoc_cisce_ran2,not_relevant
1479,74,isoc_ec_inb,not_relevant
1480,76,iss_11sbbar,not_relevant
1481,77,inn_cis6_prod,not_relevant
1482,77,prc_hicp_cann,not_relevant
1483,78,prc_hicp_cind,not_relevant
1484,78,prc_hicp_manr,not_relevant
1485,78,prc_hicp_mmor,not_relevant
1486,78,prc_hicp_cann,not_relevant
1487,78,prc_hicp_midx,not_relevant
1488,80,isoc_cisci_pb,not_relevant
1489,81,prc_hicp_fp,not_relevant
1490,83,urb_percep,not_relevant
1491,83,acf_d_eq1,not_relevant
1492,83,acf_d_lo1,not_relevant
1493,83,iss_11sbbar,not_relevant
1494,84,hlth_cd_yperrto,not_relevant
1495,85,isoc_cisci_prv,not_relevant
1496,85,isoc_cisce_ran2,not_relevant
1496,85,isoc_cisce_ran2,not_relevant
1497,86,sbs_sc_ovw,not_relevant
1498,86,isoc_cisci_pb,not_relevant
1499,86,isoc_ec_iprb21,not_relevant
1500,86,isoc_ec_iprb,not_relevant
1501,87,mar_go_qm_bg,not_relevant
1502,88,isoc_iw_hem,not_relevant
1503,88,isoc_ci_ifp_fu,highly_relevant
1503,88,isoc_ci_ifp_fu,highly_relevant
1504,89,isoc_ciegi_rtx,not_relevant
1505,89,isoc_cisci_sp,not_relevant
1506,89,isoc_cisci_sp20,not_relevant
1507,89,isoc_cisci_prv,not_relevant
1508,89,isoc_cisci_prv20,not_relevant
1509,90,isoc_cisci_prv,not_relevant
1510,90,isoc_cisci_sp20,not_relevant
1510,90,isoc_cisci_sp20,not_relevant
1511,90,isoc_cisci_prv20,not_relevant
1512,90,isoc_ciegi_rtx,not_relevant
1513,90,sbs_na_indc_lgt,not_relevant
1514,91,educ_regind,not_relevant
1515,91,educ_iteach,not_relevant
1516,92,educ_uoe_enra03,not_relevant
1517,92,educ_uoe_mobs01,not_relevant
1518,93,gba_nabsfin92,not_relevant
1519,93,isoc_eb_ain2,not_relevant
1520,93,inn_cis6_prod,not_relevant
1521,93,inn_cis9_noin,not_relevant
1521,93,inn_cis9_noin,not_relevant
1522,93,inn_cis7_prod,not_relevant
1523,94,isoc_ciegi_rtx,not_relevant
1524,94,isoc_ciegi_ac,not_relevant
1525,94,isoc_ciegi_rtx$dv_516,not_relevant
1526,94,ert_bil_eur_m,not_relevant
1527,95,naio_10_cp16,not_relevant
1528,95,naio_10_pyp16,relevant
1529,96,urb_percep,not_relevant
1530,96,migr_eirfs,not_relevant
1531,96,acf_d_eq1,not_relevant
1532,97,inn_cis6_prod,not_relevant
1533,97,isoc_cisci_prv,not_relevant
1534,98,iss_11sbbar,not_relevant
1535,98,urb_percep,not_relevant
1536,98,inn_cis7_sucmet,not_relevant
1537,98,prc_hicp_cind,not_relevant
1538,98,prc_hicp_cann,not_relevant
1539,99,isoc_sk_edic_i21,not_relevant
1540,99,isoc_cisci_sp,not_relevant
1541,99,isoc_ciegi_rtx,not_relevant
1542,99,isoc_cisci_prv,not_relevant
1543,99,isoc_cisci_prv20,not_relevant
1544,0,isoc_bde15ag,not_relevant
1545,1,med_ps26,relevant
1546,1,enps_educ_figdp,relevant
1547,1,enpe_educ_figdp,relevant
1548,2,tessi190,not_relevant
1549,2,ilc_di12,relevant
1550,2,hbs_exp_t132,not_relevant
1550,2,hbs_exp_t132,not_relevant
1551,2,tps00102,not_relevant
1551,2,tps00102,not_relevant
1552,3,env_ac_epite1,not_relevant
1553,3,enps_demo_frate1,not_relevant
1554,3,med_ec9,not_relevant
1555,3,enpe_bop_c6_a,not_relevant
1555,3,enpe_bop_c6_a,not_relevant
1556,4,med_ma1,not_relevant
1557,4,enps_avia_pa,not_relevant
1558,4,rail_pa_total,not_relevant
1558,4,rail_pa_total,not_relevant
1559,4,avia_eq_arc_agereg,relevant
1560,5,teina428_r2,relevant
1561,5,teina440_r2,relevant
1562,5,enpe_nama_10_a10,relevant
1563,5,teina404_r2,relevant
1564,6,med_en3,not_relevant
1565,6,crim_hom_city,not_relevant
1566,6,crim_pris_pop,not_relevant
1566,6,crim_pris_pop,not_relevant
1567,6,sdg_16_10,not_relevant
1568,7,tag00040,relevant
1569,7,tag00038,relevant
1570,7,enps_apro_mt_p,not_relevant
1571,7,tag00042,not_relevant
1572,8,enps_env_air_emis,relevant
1573,8,road_eqs_carhab,not_relevant
1574,9,gbv_npv_ed,relevant
1575,9,tesem060,not_relevant
1576,9,tepsr_wc130,not_relevant
1577,9,gbv_ipv_comm,relevant
1578,9,gbv_awr_serv,relevant
1579,10,road_eqs_busveh,relevant
1580,10,road_eqs_bussea,relevant
1581,10,road_eqr_busveh,relevant
1582,11,tesem140,not_relevant
1583,11,tesem120,not_relevant
1584,11,tps00203,not_relevant
1585,11,tps00104,not_relevant
1586,11,tps00103,not_relevant
1587,12,tgs00027,not_relevant
1588,13,tipslc10,relevant
1589,13,tepsr_lm410,relevant
1590,13,tepsr_lm411,relevant
1591,13,tps00203,not_relevant
1592,13,tesem140,not_relevant
1593,14,sdg_17_20,not_relevant
1594,14,tec00038,not_relevant
1595,15,enpe_road_eqs_car,relevant
1596,15,enps_avia_pa,not_relevant
1597,15,enps_road_eqs_car,relevant
1598,15,road_eqs_carhab,relevant
1599,16,med_ps12,not_relevant
1600,16,tesem140,not_relevant
1601,17,tps00203,not_relevant
1602,17,tec00131,relevant
1603,17,isoc_ci_in_h$dv_512,not_relevant
1604,17,ilc_lvph01,not_relevant
1605,18,sdg_04_20,relevant
1606,18,tesem030,relevant
1606,18,tesem030,relevant
1607,18,eq_pop04,not_relevant
1608,18,enps_educ_ltr,not_relevant
1609,19,sdg_06_10,highly_relevant
1610,19,lfsi_jhh_a,not_relevant
1611,19,tesem140,not_relevant
1612,19,eq_pop02,not_relevant
1613,20,enpe_cpi,not_relevant
1614,20,tag00067,relevant
1615,20,tag00062,relevant
1616,20,enps_cpi,not_relevant
1617,21,tipslm100,not_relevant
1618,21,med_ps422,not_relevant
1619,21,med_ps25,not_relevant
1620,21,trng_nfe14,relevant
1621,22,enps_env_wasacc,relevant
1622,22,enps_env_wastrt,relevant
1623,23,rail_tf_ns15_hu,relevant
1624,23,rail_tf_ns15_lt,relevant
1625,24,tps00103,not_relevant
1626,24,tps00102,not_relevant
1627,24,tps00098,not_relevant
1628,25,tipslc10,relevant
1629,25,sdg_01_10,highly_relevant
1629,25,sdg_01_10,highly_relevant
1630,25,tepsr_lm411,relevant
1631,25,tepsr_lm410,relevant
1632,25,ilc_peps01n$dv_1161,relevant
1633,26,med_ps421,not_relevant
1634,26,tesem210,relevant
1634,26,tesem210,relevant
1635,26,tesem140,not_relevant
1636,26,med_ps422,not_relevant
1637,27,med_ps23,not_relevant
1638,27,med_ps422,not_relevant
1639,27,tesem140,not_relevant
1640,27,tipslm16,not_relevant
1641,27,isoc_ski_itsex,not_relevant
1642,28,med_ps421,not_relevant
1643,28,tipslc10,relevant
1644,28,tesem210,highly_relevant
1645,28,enps_lfsa_urgan,not_relevant
1646,29,tipsex20,relevant
1647,29,tag00067,not_relevant
1648,29,tag00070,not_relevant
1649,29,tag00063,not_relevant
1650,29,tet00002,relevant
1651,30,lfsi_jhh_a,not_relevant
1651,30,lfsi_jhh_a,not_relevant
1652,30,eq_pop02,not_relevant
1653,30,met_d3dens,relevant
1654,30,tipslc40,not_relevant
1655,30,tepsr_lm430,not_relevant
1656,31,enpe_mar_go,relevant
1656,31,enpe_mar_go,relevant
1657,31,enps_mar_frdir,relevant
1658,31,mar_mg_aa_pwhd,relevant
1659,31,mar_mg_aa_cwh,relevant
1660,32,tipsex10,not_relevant
1661,32,tipsex11,relevant
1662,32,sdg_12_61,not_relevant
1662,32,sdg_12_61,not_relevant
1663,32,sdg_10_10,not_relevant
1664,33,egi_tr1,highly_relevant
1665,33,enpe_cpi,not_relevant
1666,33,enps_cpi,not_relevant
1667,33,enpe_sts_inppd,not_relevant
1668,34,tps00182,highly_relevant
1669,34,tps00203,relevant
1670,34,tesem140,relevant
1671,34,tesem120,not_relevant
1672,35,enps_demo_frate1,not_relevant
1673,35,sdg_10_41,relevant
1674,35,tps00199,not_relevant
1675,36,rail_go_total,highly_relevant
1676,36,enpe_rail_go,relevant
1677,36,rail_tf_ns10_lu,relevant
1678,36,rail_go_consgmt,relevant
1679,36,rail_pa_total,not_relevant
1679,36,rail_pa_total,not_relevant
1680,37,tps00045,relevant
1681,37,tps00053,not_relevant
1682,37,med_en24,not_relevant
1683,38,sdg_01_10,not_relevant
1684,38,tran_hv_ms_psmod,not_relevant
1685,38,tespm140,not_relevant
1685,38,tespm140,not_relevant
1686,38,tag00116,not_relevant
1687,38,tran_hv_ms_frmod,not_relevant
1688,39,tet00037,not_relevant
1689,39,tet00011,not_relevant
1690,40,enps_avia_typ,relevant
1690,40,enps_avia_typ,relevant
1691,40,avia_ec_enterp,not_relevant
1692,40,avia_if_arp,relevant
1693,41,tipser20,not_relevant
1693,41,tipser20,not_relevant
1694,41,tipser12,not_relevant
1695,41,rail_ec_expend,not_relevant
1696,42,teicp050,relevant
1697,42,teicp010,relevant
1698,42,teicp070,relevant
1699,43,demo_popmdctb,highly_relevant
1700,43,demo_urespop,not_relevant
1701,43,tps00178,relevant
1702,43,tps00005,not_relevant
1703,43,tipslm16,not_relevant
1704,44,tesem060,relevant
1705,44,tepsr_lm210,not_relevant
1706,44,ilc_pnp13,relevant
1707,44,tepsr_lm230,not_relevant
1708,44,tesem180,relevant
1709,45,lfsi_jhh_a,not_relevant
1710,45,tps00182,not_relevant
1711,45,tin00134,not_relevant
1712,45,tepsr_lm440,not_relevant
1713,46,tps00098,relevant
1714,47,road_eqr_motors,relevant
1715,47,enpe_road_eqs_car,not_relevant
1716,47,enps_rail_eq,not_relevant
1717,47,rail_eq_vans,not_relevant
1718,48,mar_mg_aa_pwhd,relevant
1719,48,egi_tr2,not_relevant
1720,48,enps_mar_frdir,relevant
1721,48,tran_im_umar,relevant
1722,48,mar_tp_go,relevant
1723,49,tepsr_spi130,not_relevant
1724,49,tepsr_spi110,not_relevant
1725,49,yth_demo_030,not_relevant
1726,50,med_en46,relevant
1727,51,sdg_08_11,relevant
1728,51,tipspd20,not_relevant
1729,51,tipspd23,not_relevant
1730,52,enps_rail_pa,relevant
1731,52,rail_eq_vans,not_relevant
1732,53,mar_sg_am_pwc,relevant
1733,53,mar_mg_aa_pwhd,relevant
1734,54,enps_lfsa_ergan,relevant
1735,54,enps_lfsa_argaed,relevant
1736,54,tipslm60,relevant
1737,55,enps_cpi,not_relevant
1737,55,enps_cpi,not_relevant
1738,55,enpe_cpi,not_relevant
1739,55,tet00001,relevant
1740,55,tag00052,not_relevant
1741,55,tet00028,relevant
1742,56,iww_ec_ent_n,highly_relevant
1743,56,iww_ec_invest,not_relevant
1744,56,iww_if_infrastr,not_relevant
1745,56,iww_eq_age_loa,relevant
1746,57,med_ps421,not_relevant
1747,57,sdg_11_11,not_relevant
1748,57,med_ps422,not_relevant
1749,57,tesem120,not_relevant
1750,58,tps00206,not_relevant
1751,58,tps00216,not_relevant
1752,58,tps00203,not_relevant
1753,58,tepsr_wc130,not_relevant
1754,59,sdg_11_60,relevant
1755,59,ten00063,relevant
1756,60,tec00132,not_relevant
1757,60,egi_em1,not_relevant
1758,60,tipslm100,not_relevant
1759,60,sdg_08_11,not_relevant
1760,61,sdg_02_60,relevant
1761,61,ten00141,not_relevant
1762,62,tipser20,relevant
1763,63,tipspc20,highly_relevant
1764,63,sdg_08_11,not_relevant
1765,63,tipspd20,not_relevant
1766,64,cei_pc034,relevant
1767,64,enps_env_wasgenm,relevant
1768,64,sdg_07_20,not_relevant
1769,65,enpe_educ_uoe_enra02,not_relevant
1770,65,med_ps422,not_relevant
1771,65,educ_uoe_enra05$dv_441,not_relevant
1772,65,educ_uoe_enra06,not_relevant
1773,66,tps00073,not_relevant
1774,66,qoe_ewcs_7a2,relevant
1775,66,nama_10_fte,not_relevant
1776,66,tipsna70,not_relevant
1777,67,tespn120,relevant
1778,67,hbs_exp_t111,not_relevant
1779,67,tespn090,relevant
1780,68,enps_road_go,relevant
1781,68,enpe_road_go,relevant
1782,68,enps_rail_fr,relevant
1783,68,enpe_road_pa,relevant
1783,68,enpe_road_pa,relevant
1784,69,gbv_dv_du,relevant
1785,69,gbv_dv_ed,relevant
1786,69,gbv_dv_occ,relevant
1787,70,rail_go_total,relevant
1788,70,enpe_rail_go,relevant
1789,70,enpe_mar_go,relevant
1790,70,rail_pa_total,not_relevant
1791,70,ttr00009,relevant
1791,70,ttr00009,relevant
1792,71,tps00203,not_relevant
1793,71,tec00131,relevant
1794,71,tesem010,not_relevant
1795,71,sdg_08_30,not_relevant
1796,71,tesem120,not_relevant
1797,72,tag00063,not_relevant
1798,72,tag00054,relevant
1799,72,enps_apro_cpnh1,relevant
1800,72,tag00069,not_relevant
1801,73,rail_eq_vans,relevant
1802,73,road_if_motorwa,not_relevant
1803,73,rail_if_line_sp,not_relevant
1804,73,road_ec_entveh,not_relevant
1805,74,med_ps23,not_relevant
1806,74,enps_lfsa_pganws,not_relevant
1807,74,tesem240,not_relevant
1808,74,sdg_04_20,not_relevant
1809,75,rail_eq_vans,not_relevant
1810,75,ttr00005,relevant
1811,75,pipe_if_capac,not_relevant
1812,75,road_eqs_motorc,not_relevant
1813,76,urt_ipr_dfa,relevant
1814,76,urt_ipr_dr,relevant
1815,76,urt_ipr_dfapop,relevant
1816,76,tipsho10,not_relevant
1817,77,enps_demo_infant,relevant
1818,77,tps00199,not_relevant
1819,77,enps_demo_under5,relevant
1820,77,med_ps12,relevant
1821,78,ttr00015,relevant
1822,78,med_ra1,not_relevant
1823,78,enps_rail_fr,relevant
1824,79,tag00122,relevant
1825,79,med_ag2,not_relevant
1826,79,enps_apro_cpnh1,not_relevant
1827,80,sdg_16_70,not_relevant
1828,80,tsc00005,not_relevant
1829,80,gbv_ipv_comm,relevant
1830,81,enpe_road_if,relevant
1831,81,enps_road_if,not_relevant
1832,81,avia_if_arp,not_relevant
1833,82,enps_rail_pa,relevant
1834,82,ttr00015,relevant
1835,82,rail_eq_vans,not_relevant
1836,82,rail_tf_passmov,relevant
1837,83,tps00122,relevant
1838,83,tps00125,relevant
1839,83,tps00202,relevant
1840,83,tps00128,relevant
1841,84,tec00023,not_relevant
1842,84,tps00203,not_relevant
1843,84,tepsr_wc130,not_relevant
1844,84,gba_nabste,not_relevant
1845,85,enps_demo_frate1,relevant
1846,85,tesem120,not_relevant
1847,85,tespm151,not_relevant
1848,86,sdg_04_20,not_relevant
1849,86,educ_uoe_grad09,not_relevant
1850,86,tesem030,not_relevant
1851,87,road_eqr_spurp,not_relevant
1852,87,road_eqs_spurp,not_relevant
1853,87,road_ec_entveh,not_relevant
1854,88,isoc_ci_in_h$dv_512,relevant
1855,88,tin00134,highly_relevant
1855,88,tin00134,highly_relevant
1856,88,isoc_ci_ac_i$dv_1122,relevant
1857,89,tipslm100,not_relevant
1858,89,med_ps411,not_relevant
1859,89,tesem010,not_relevant
1860,89,enps_nama_10_gdp,not_relevant
1861,90,enps_demo_frate1,not_relevant
1862,90,tesem060,not_relevant
1863,90,tesem010,not_relevant
1864,91,enps_educ_comprate,highly_relevant
1865,91,sdg_04_20,relevant
1866,91,tesem010,not_relevant
1867,91,enps_educ_enrate,relevant
1868,92,urt_ipr_da,relevant
1869,92,urt_ipr_dfa,relevant
1870,93,med_en3,not_relevant
1871,93,sdg_02_60,not_relevant
1872,93,cei_gsr011,not_relevant
1873,93,med_en53,not_relevant
1874,94,crim_plce,not_relevant
1875,94,crim_pris_pop,relevant
1876,94,crim_off_cat$dv_348,relevant
1876,94,crim_off_cat$dv_348,relevant
1877,95,enps_nama_10_a10,relevant
1878,95,tet00003,relevant
1879,95,enpe_nama_10_a10,relevant
1880,95,tipsex20,not_relevant
1881,96,enps_tour_cap_natb,not_relevant
1881,96,enps_tour_cap_natb,not_relevant
1882,96,tps00103,not_relevant
1883,96,tsc00006,not_relevant
1883,96,tsc00006,not_relevant
1884,96,migr_respop,not_relevant
1885,97,ttr00009,not_relevant
1886,97,rail_eq_vans,not_relevant
1886,97,rail_eq_vans,not_relevant
1887,97,pipe_ec_invest,relevant
1888,98,iww_tf_vetf,not_relevant
1889,98,ttr00015,not_relevant
1890,99,tespm080,not_relevant
1891,99,tps00028,relevant
1892,99,tipslm60,not_relevant
1893,99,tipslm16,relevant
1894,0,tin00074,relevant
1895,1,tipslm100,not_relevant
1896,1,tec00132,relevant
1897,1,tesem010,not_relevant
1898,1,sdg_08_30,not_relevant
1899,2,tespm151,relevant
1900,2,ilc_lvph01,not_relevant
1901,3,tipser12,not_relevant
1902,3,tipsii21,not_relevant
1903,3,tipsbp22,not_relevant
1904,4,med_air5,relevant
1905,4,med_air1,relevant
1906,4,avia_if_arp,relevant
1907,5,enps_nama_10_a10,relevant
1908,6,gov_10a_emp,relevant
1909,6,med_en51,not_relevant
1910,6,sdg_16_30,not_relevant
1911,7,tag00037,relevant
1912,8,hlth_cd_iap,not_relevant
1913,8,road_eqs_carage,not_relevant
1914,8,med_rd7,not_relevant
1915,9,tsc00006,not_relevant
1916,9,tsc00005,not_relevant
1917,9,tps00048,not_relevant
1918,9,sdg_05_50,not_relevant
1919,10,rail_eq_vans,not_relevant
1920,10,enps_avia_pa,not_relevant
1921,10,rail_pa_total,relevant
1922,10,rail_tf_ns_sk,not_relevant
1923,10,rail_eq_pa_nty,not_relevant
1924,11,tin00196,not_relevant
1925,11,tin00195,not_relevant
1926,11,tipslc20,not_relevant
1927,12,crim_pris_ctz,not_relevant
1928,12,migr_asywitha$dv_1021,relevant
1929,12,crim_pris_tri,not_relevant
1930,13,ilc_peps13n,relevant
1931,13,sdg_01_10a,relevant
1932,14,ten00141,relevant
1933,14,enps_nama_10_gdp_ea,not_relevant
1934,15,ttr00002,not_relevant
1935,15,road_eqs_unlweig,not_relevant
1936,16,med_en21,not_relevant
1937,16,enps_env_wastrt,not_relevant
1938,16,tps00199,not_relevant
1939,16,tesem120,not_relevant
1940,16,med_ps421,not_relevant
1941,17,tps00102,not_relevant
1942,17,sdg_10_41,relevant
1943,17,tps00103,not_relevant
1944,17,tps00104,not_relevant
1945,17,sdg_10_50,not_relevant
1945,17,sdg_10_50,not_relevant
1946,18,tesem140,not_relevant
1947,18,yth_educ_020,relevant
1948,19,tps00199,not_relevant
1949,19,enps_demo_frate1,not_relevant
1950,20,tag00069,not_relevant
1951,21,tipsna62,not_relevant
1952,21,tipsna70,not_relevant
1953,23,rail_tf_ns15_si,relevant
1954,23,rail_tf_ns15_cz,relevant
1955,24,tepsr_wc130,not_relevant
1956,25,tespm040,relevant
1957,26,sdg_11_11,not_relevant
1958,26,tesem120,not_relevant
1959,27,enps_educ_compyr,not_relevant
1960,27,med_ps421,not_relevant
1961,28,sdg_11_11,not_relevant
1962,29,tipser20,not_relevant
1963,29,tag00066,not_relevant
1964,30,tps00003,relevant
1965,30,enps_demo_dens,relevant
1966,30,tps00028,not_relevant
1967,31,ttr00009,relevant
1968,31,ttr00007,relevant
1969,31,tran_im_umar,relevant
1970,31,tgs00076,relevant
1971,31,sdg_09_60,not_relevant
1972,32,tipsex13,relevant
1973,32,tran_hv_pstra,not_relevant
1974,32,irt_h_euryld_a,not_relevant
1975,34,med_ps421,relevant
1976,35,tec00105,not_relevant
1977,35,tesem170,not_relevant
1978,35,prc_colc_pppnat,not_relevant
1979,35,tec00132,not_relevant
1980,36,rail_eq_vans,not_relevant
1981,36,med_ra5,relevant
1982,36,enps_rail_fr,relevant
1983,37,tesem010,not_relevant
1984,37,sdg_08_30,not_relevant
1985,38,egi_em1,not_relevant
1986,38,sbs_cre_gneea,not_relevant
1987,38,sbs_pen_enteea,not_relevant
1988,38,egi_em2,not_relevant
1989,39,tet00071,not_relevant
1990,39,teiis521,not_relevant
1991,39,ten00139,not_relevant
1992,40,med_air3,relevant
1993,41,tipser11,not_relevant
1994,41,tipsfs30,not_relevant
1995,42,teicp250,relevant
1996,42,teicp240,relevant
1997,43,eq_pop04,relevant
1998,43,tespn060,not_relevant
1999,44,tespn080,relevant
2000,44,tespm151,relevant
2001,44,tesem120,not_relevant
2002,44,tespn020,not_relevant
2003,44,enpe_lfsa_urgan,not_relevant
2004,45,enps_ef_lus_main,relevant
2005,45,med_en62,not_relevant
2006,45,enpe_ef_lus_main,relevant
2006,45,enpe_ef_lus_main,relevant
2007,45,tps00181,not_relevant
2008,46,tps00103,not_relevant
2009,46,ten00137,not_relevant
2010,46,tps00199,not_relevant
2011,46,tps00203,not_relevant
2012,47,road_eqs_carhab,not_relevant
2013,48,ttr00009,relevant
2014,48,mar_mg_am_pvh,relevant
2015,48,ttr00007,relevant
2016,49,tepsr_sp210,not_relevant
2017,49,tesem120,not_relevant
2018,50,enps_env_wasacc,relevant
2019,51,tipsen10,relevant
2020,51,teina110,not_relevant
2021,52,enpe_road_pa,not_relevant
2022,53,mar_tp_go,relevant
2023,53,mar_tp_sss,not_relevant
2024,54,med_ps413,relevant
2025,54,enps_lfsa_pganws,relevant
2026,55,tipser20,not_relevant
2027,55,tec00039,relevant
2028,56,med_ma6,not_relevant
2029,56,tag00116,relevant
2030,57,tipslc20,not_relevant
2031,58,enps_demo_frate1,relevant
2032,58,tec00001,not_relevant
2033,59,cei_cie020,not_relevant
2034,60,enps_nama_10_gdp_ea,not_relevant
2035,60,urt_10r_3gdp$dv_1584,not_relevant
2036,62,teimf200,relevant
2037,64,enps_env_wasgenh,relevant
2038,64,ilc_lvph01,not_relevant
2039,65,isoc_ski_itsex,not_relevant
2040,65,educ_uoe_perd05,relevant
2041,66,tipslm60,not_relevant
2042,66,earn_ses_pub2s$dv_1879,not_relevant
2043,67,tin00196,not_relevant
2044,67,ilc_lvph01,not_relevant
2045,67,ilc_lvph03,not_relevant
2046,68,med_ma1,not_relevant
2047,68,rail_pa_total,not_relevant
2048,68,mar_tp_go,not_relevant
2049,68,mar_tp_pa,not_relevant
2050,69,tesem140,not_relevant
2051,69,tsc00006,not_relevant
2052,69,tesem060,not_relevant
2053,69,sdg_16_70,not_relevant
2054,69,tesem120,not_relevant
2055,70,enps_apro_mt_ls,not_relevant
2056,70,enpe_apro_mt_ls,not_relevant
2057,71,tipslm100,not_relevant
2058,71,tps00102,not_relevant
2059,71,enpe_nama_10_gdp_ea,not_relevant
2060,72,med_ag2,relevant
2061,73,road_eqs_carhab,not_relevant
2062,73,pipe_if_lenght,not_relevant
2063,74,sdg_10_41,not_relevant
2064,74,tesem070,not_relevant
2065,74,tesem140,not_relevant
2066,76,rail_tf_ns10_hu,not_relevant
2066,76,rail_tf_ns10_hu,not_relevant
2067,77,tsc00006,not_relevant
2068,77,tps00182,not_relevant
2069,77,lfsi_dwl_a,not_relevant
2070,77,demo_magec$dv_1942,not_relevant
2071,77,tepsr_wc130,not_relevant
2072,78,rail_pa_speed,relevant
2073,78,med_air5,relevant
2074,80,sdg_05_50,not_relevant
2075,80,tsc00006,not_relevant
2076,80,tesem140,not_relevant
2077,80,tepsr_lm410,not_relevant
2077,80,tepsr_lm410,not_relevant
2078,81,pipe_if_lenght,not_relevant
2079,82,enps_road_go,not_relevant
2080,83,tps00116,relevant
2081,83,tps00152,not_relevant
2082,84,tesem120,not_relevant
2083,84,med_ps421,not_relevant
2084,85,eq_fer05,relevant
2085,85,tps00204,highly_relevant
2086,86,tesem140,not_relevant
2087,86,tps00217,not_relevant
2088,87,enpe_road_go,not_relevant
2089,87,enps_rail_fr,not_relevant
